
Mês	Dia	Hora	Temperatura {C}	Umidade {kg/kg}	Densidade do ar {kg/m3}	Velocidade do Vento {m/s}	Direção do Vento {graus}
10	8	7	14.8	0.011325937	1.096	2	120
10	8	8	14.8	0.011271878	1.097	3	90
10	8	9	14.7	0.010989799	1.096	3	60
10	8	10	15.5	0.011522379	1.091	6	60
10	8	11	15.6	0.011325082	1.088	5	60
10	8	12	16.9	0.01218779	1.079	5	60
10	8	13	17.9	0.012377446	1.068	2	100
10	8	14	19.5	0.013353635	1.056	4	100
10	8	15	20	0.013250807	1.048	3	30
10	8	16	20.2	0.014723159	1.054	7	180
10	8	17	20	0.015018053	1.059	7	170
10	8	18	17.5	0.01350353	1.078	6	160
10	8	19	17	0.013148287	1.081	2	160
10	8	20	16	0.012433233	1.087	1	170
10	8	21	16	0.012294895	1.088	2	180
10	8	22	16.1	0.012542605	1.088	2	170
10	8	23	16	0.012460897	1.089	3	170
10	8	24	16	0.012460897	1.089	3	160
10	9	1	15.8	0.012340406	1.09	4	90
10	9	2	15.6	0.012138815	1.091	6	60
10	9	3	15.3	0.011860732	1.092	7	60
10	9	4	15	0.011682628	1.093	7	60
10	9	5	14.4	0.011187931	1.096	6	60
10	9	6	14.6	0.011337244	1.094	5	60
10	9	7	15	0.011711091	1.094	4	60
10	9	8	16.4	0.012610276	1.087	3	20
10	9	9	17	0.012910869	1.082	2	360
10	9	10	18.1	0.013515095	1.074	2	360
10	9	11	20	0.01468985	1.059	5	360
10	9	12	20.5	0.01437385	1.051	3	330
10	9	13	21.1	0.014450151	1.043	4	300
10	9	14	20.8	0.013356265	1.038	7	320
10	9	15	21.5	0.014076472	1.034	6	330
10	9	16	22.1	0.014774647	1.029	8	290
10	9	17	22	0.014701609	1.03	6	270
10	9	18	21.6	0.016295225	1.046	8	160
10	9	19	18.5	0.014711844	1.075	8	180
10	9	20	17	0.013356319	1.083	6	180
10	9	21	17	0.013326757	1.085	8	180
10	9	22	17.4	0.013619181	1.084	5	180
10	9	23	17	0.013145601	1.085	3	200
10	9	24	17	0.013145601	1.085	3	130
10	10	1	17.1	0.013246827	1.083	0	0
10	10	2	17	0.013175089	1.083	3	90
10	10	3	16.8	0.012961831	1.083	3	50
